지점,지점명,일시,기온(°C),기온 QC플래그
108,서울,2023-01-07 07:40,1.6,0
108,서울,2023-01-07 07:41,1.6,0
108,서울,2023-01-07 07:42,1.6,0
108,서울,2023-01-07 07:43,1.6,0
108,서울,2023-01-07 07:44,1.6,0
108,서울,2023-01-07 07:45,1.6,0
108,서울,2023-01-07 07:46,1.6,0
108,서울,2023-01-07 07:47,1.6,0
108,서울,2023-01-07 07:48,1.6,0
108,서울,2023-01-07 07:49,1.6,0
108,서울,2023-01-07 07:50,1.6,0
108,서울,2023-01-07 07:51,1.6,0
108,서울,2023-01-07 07:52,1.6,0
108,서울,2023-01-07 07:53,1.6,0
108,서울,2023-01-07 07:54,1.6,0
108,서울,2023-01-07 07:55,1.6,0
108,서울,2023-01-07 07:56,1.6,0
108,서울,2023-01-07 07:57,1.6,0
108,서울,2023-01-07 07:58,1.6,0
108,서울,2023-01-07 07:59,1.6,0
108,서울,2023-01-07 08:00,1.6,0
108,서울,2023-01-07 08:01,1.6,0
108,서울,2023-01-07 08:02,1.6,0
108,서울,2023-01-07 08:03,1.6,0
108,서울,2023-01-07 08:04,1.5,0
108,서울,2023-01-07 08:05,1.6,0
108,서울,2023-01-07 08:06,1.6,0
108,서울,2023-01-07 08:07,1.5,0
108,서울,2023-01-07 08:08,1.5,0
108,서울,2023-01-07 08:09,1.5,0
108,서울,2023-01-07 08:10,1.5,0
108,서울,2023-01-07 08:11,1.5,0
108,서울,2023-01-07 08:12,1.5,0
108,서울,2023-01-07 08:13,1.5,0
108,서울,2023-01-07 08:14,1.5,0
108,서울,2023-01-07 08:15,1.5,0
108,서울,2023-01-07 08:16,1.5,0
108,서울,2023-01-07 08:17,1.5,0
108,서울,2023-01-07 08:18,1.5,0
108,서울,2023-01-07 08:19,1.5,0
108,서울,2023-01-07 08:20,1.5,0
108,서울,2023-01-07 08:21,1.5,0
108,서울,2023-01-07 08:22,1.5,0
108,서울,2023-01-07 08:23,1.5,0
108,서울,2023-01-07 08:24,1.5,0
108,서울,2023-01-07 08:25,1.5,0
108,서울,2023-01-07 08:26,1.5,0
108,서울,2023-01-07 08:27,1.5,0
108,서울,2023-01-07 08:28,1.5,0
108,서울,2023-01-07 08:29,1.5,0
108,서울,2023-01-07 08:30,1.5,0
108,서울,2023-01-07 08:31,1.5,0
108,서울,2023-01-07 08:32,1.5,0
108,서울,2023-01-07 08:33,1.5,0
108,서울,2023-01-07 08:34,1.5,0
108,서울,2023-01-07 08:35,1.5,0
108,서울,2023-01-07 08:36,1.5,0
108,서울,2023-01-07 08:37,1.5,0
108,서울,2023-01-07 08:38,1.5,0
108,서울,2023-01-07 08:39,1.5,0
108,서울,2023-01-07 08:40,1.5,0
108,서울,2023-01-07 08:41,1.5,0
108,서울,2023-01-07 08:42,1.5,0
108,서울,2023-01-07 08:43,1.6,0
108,서울,2023-01-07 08:44,1.6,0
108,서울,2023-01-07 08:45,1.6,0
108,서울,2023-01-07 08:46,1.5,0
108,서울,2023-01-07 08:47,1.6,0
108,서울,2023-01-07 08:48,1.6,0
108,서울,2023-01-07 08:49,1.6,0
108,서울,2023-01-07 08:50,1.6,0
108,서울,2023-01-07 08:51,1.6,0
108,서울,2023-01-07 08:52,1.6,0
108,서울,2023-01-07 08:53,1.6,0
108,서울,2023-01-07 08:54,1.6,0
108,서울,2023-01-07 08:55,1.6,0
108,서울,2023-01-07 08:56,1.6,0
108,서울,2023-01-07 08:57,1.6,0
108,서울,2023-01-07 08:58,1.6,0
108,서울,2023-01-07 08:59,1.6,0
108,서울,2023-01-07 09:00,1.6,0
108,서울,2023-01-07 09:01,1.6,0
108,서울,2023-01-07 09:02,1.6,0
108,서울,2023-01-07 09:03,1.6,0
108,서울,2023-01-07 09:04,1.6,0
108,서울,2023-01-07 09:05,1.6,0
108,서울,2023-01-07 09:06,1.6,0
108,서울,2023-01-07 09:07,1.6,0
108,서울,2023-01-07 09:08,1.6,0
108,서울,2023-01-07 09:09,1.6,0
108,서울,2023-01-07 09:10,1.6,0
108,서울,2023-01-07 09:11,1.6,0
108,서울,2023-01-07 09:12,1.6,0
108,서울,2023-01-07 09:13,1.6,0
108,서울,2023-01-07 09:14,1.6,0
108,서울,2023-01-07 09:15,1.6,0
108,서울,2023-01-07 09:16,1.6,0
108,서울,2023-01-07 09:17,1.6,0
108,서울,2023-01-07 09:18,1.6,0
108,서울,2023-01-07 09:19,1.6,0
108,서울,2023-01-07 09:20,1.6,0
108,서울,2023-01-07 09:21,1.6,0
108,서울,2023-01-07 09:22,1.6,0
108,서울,2023-01-07 09:23,1.6,0
108,서울,2023-01-07 09:24,1.6,0
108,서울,2023-01-07 09:25,1.6,0
108,서울,2023-01-07 09:26,1.6,0
108,서울,2023-01-07 09:27,1.6,0
108,서울,2023-01-07 09:28,1.6,0
108,서울,2023-01-07 09:29,1.6,0
108,서울,2023-01-07 09:30,1.7,0
108,서울,2023-01-07 09:31,1.7,0
108,서울,2023-01-07 09:32,1.7,0
108,서울,2023-01-07 09:33,1.7,0
108,서울,2023-01-07 09:34,1.7,0
108,서울,2023-01-07 09:35,1.7,0
108,서울,2023-01-07 09:36,1.7,0
108,서울,2023-01-07 09:37,1.7,0
108,서울,2023-01-07 09:38,1.7,0
108,서울,2023-01-07 09:39,1.7,0
108,서울,2023-01-07 09:40,1.7,0
108,서울,2023-01-07 09:41,1.7,0
108,서울,2023-01-07 09:42,1.7,0
108,서울,2023-01-07 09:43,1.7,0
108,서울,2023-01-07 09:44,1.7,0
108,서울,2023-01-07 09:45,1.7,0
108,서울,2023-01-07 09:46,1.7,0
108,서울,2023-01-07 09:47,1.7,0
108,서울,2023-01-07 09:48,1.7,0
108,서울,2023-01-07 09:49,1.7,0
108,서울,2023-01-07 09:50,1.7,0
108,서울,2023-01-07 09:51,1.7,0
108,서울,2023-01-07 09:52,1.7,0
108,서울,2023-01-07 09:53,1.7,0
108,서울,2023-01-07 09:54,1.7,0
108,서울,2023-01-07 09:55,1.7,0
108,서울,2023-01-07 09:56,1.7,0
108,서울,2023-01-07 09:57,1.7,0
108,서울,2023-01-07 09:58,1.7,0
108,서울,2023-01-07 09:59,1.7,0
108,서울,2023-01-07 10:00,1.7,0
108,서울,2023-01-07 10:01,1.7,0
108,서울,2023-01-07 10:02,1.7,0
108,서울,2023-01-07 10:03,1.7,0
108,서울,2023-01-07 10:04,1.8,0
108,서울,2023-01-07 10:05,1.8,0
108,서울,2023-01-07 10:06,1.8,0
108,서울,2023-01-07 10:07,1.8,0
108,서울,2023-01-07 10:08,1.8,0
108,서울,2023-01-07 10:09,1.8,0
108,서울,2023-01-07 10:10,1.8,0
108,서울,2023-01-07 10:11,1.8,0
108,서울,2023-01-07 10:12,1.8,0
108,서울,2023-01-07 10:13,1.8,0
108,서울,2023-01-07 10:14,1.8,0
108,서울,2023-01-07 10:15,1.8,0
108,서울,2023-01-07 10:16,1.8,0
108,서울,2023-01-07 10:17,1.8,0
108,서울,2023-01-07 10:18,1.8,0
108,서울,2023-01-07 10:19,1.8,0
108,서울,2023-01-07 10:20,1.9,0
108,서울,2023-01-07 10:21,1.9,0
108,서울,2023-01-07 10:22,1.9,0
108,서울,2023-01-07 10:23,1.9,0
108,서울,2023-01-07 10:24,1.9,0
108,서울,2023-01-07 10:25,1.9,0
108,서울,2023-01-07 10:26,1.9,0
108,서울,2023-01-07 10:27,1.9,0
108,서울,2023-01-07 10:28,1.9,0
108,서울,2023-01-07 10:29,1.9,0
108,서울,2023-01-07 10:30,1.9,0
108,서울,2023-01-07 10:31,1.9,0
108,서울,2023-01-07 10:32,1.9,0
108,서울,2023-01-07 10:33,1.9,0
108,서울,2023-01-07 10:34,1.9,0
108,서울,2023-01-07 10:35,1.9,0
108,서울,2023-01-07 10:36,2,0
108,서울,2023-01-07 10:37,2,0
108,서울,2023-01-07 10:38,2,0
108,서울,2023-01-07 10:39,2,0
